STOP_ID,STOP_NAME,STOP_LAT,STOP_LON,LOCATION_T,PARENT_STA,TRIP_COUNT,TRIP_IDS,ROUTE_IDS,ROUTE_NAMS
"0201JNT","Gatitu",-1.043277383,37.07080006999,0,"NULL",1,"20237111","20000237011","237"
"0201KAI","Kwa Kairu",-1.142084,36.966911,0,"NULL",1,"20237111","20000237011","237"
"0201KAM","Kanyama",-1.252580881,36.88219785999,0,"NULL",1,"20027111","20101007700","0027"
"0201KBM","Kariobangi Market Stage/Soko",-1.255236268,36.87908113,0,"NULL",1,"22030111","20800203001","2030"
"0201KBO","Kimbo",-1.132586,36.97448099999,0,"NULL",1,"20237111","20000237011","237"
"0201KCB","KCB Kiambu",-1.172811985,36.82988404999,0,"NULL",2,"20100111 2100A111","20100010011 20100100A11","100 100A"
"0201KCL","K1 Club",-1.268620491,36.81223511999,0,"NULL",1,"20023111","20000002311","23W"
"0201KEE","KEMREF",-1.241980791,36.8933022,0,"NULL",1,"2025A111","20801025A11","25A"
"0201KEP","Kenya Power",-1.242862,36.89083999999,0,"NULL",1,"2025A111","20801025A11","25A"
"0201KFS","Kenya Forestry Service Station/CID",-1.250478029,36.84655665999,0,"NULL",2,"20120110 20121111","20100012011 20100012111","120 121"
"0201KGM","Kiangima",-1.075928,36.786734,0,"NULL",2,"20120110 20120111","20100012011 20100012011","120 120"
"0201KIH","Kihunguro",-1.160286069,36.95838869,0,"NULL",2,"20000721 20237111","20700145D01 20000237011","145D 237"
"0201KJN","Kirigiti Junction",-1.17902,36.83742,0,"NULL",2,"20100111 20121111","20100010011 20100012111","100 121"
"0201KMT","Kamutiini",-1.229538,36.92087399999,0,"NULL",1,"2017B121","21200017B12","17B_2"
"0201KRK","Kariokor",-1.279431,36.83329299999,0,"NULL",13,"20043111 20045121 20077110 20120110 20121111 2017B111 30003111 30007111 30014111 30032111 30046111 3046B111 31862111","20901043011 20000004512 20101007700 20100012011 20100012111 21000017B11 30101000311 30100000711 30800001411 30907003211 30000004611 30000046B11 30600186211","43 45G 0027 120 121 17B 3N 7 14 32D 46H 46B 16/62"
"0201KS2","KIST",-1.18345,36.83847999999,0,"NULL",3,"20120110 20121111 2100A111","20100012011 20100012111 20100100A11","120 121 100A"
"0201KSR","Kasarini/Paradise Lost",-1.20585,36.83200999999,0,"NULL",3,"20100111 20121111 2100A111","20100010011 20100012111 20100100A11","100 121 100A"
"0201KSS","Brentwood Hotel",-1.20461,36.83263999999,0,"NULL",4,"20100111 20120110 20121111 2100A111","20100010011 20100012011 20100012111 20100100A11","100 120 121 100A"
"0201KSU","Kamindi Supermarket",-1.171696186,36.82808160999,0,"NULL",1,"20100111","20100010011","100"
"0201KWH","Bypass/Kwaheri Flyover",-1.21506,36.83494999999,0,"NULL",3,"20100111 20120110 20121111","20100010011 20100012011 20100012111","100 120 121"
"0201MET","Bull & Bush",-1.217444,36.89775999999,0,"NULL",3,"20049111 2017B111 2017B121","21000004911 21000017B11 21200017B12","49 17B 17B_2"
"0201MGN","2nd Mugumoini Street",-1.218296,36.873967,0,"NULL",1,"20053111","20400005311","53"
"0201MJM","Maji Mazuri",-1.23198688,36.92629337,0,"NULL",2,"2017B111 2017B121","21000017B11 21200017B12","17B 17B_2"
"0201MLM","Kwa Mlima",-1.233215332,36.92902386,0,"NULL",2,"2017B111 2017B121","21000017B11 21200017B12","17B 17B_2"
"0201MML","Mwalimu",-1.269843578,36.83098911999,0,"NULL",1,"20006111","20702000611","6"
"0201MNO","Makutano",-1.064754,36.783189,0,"NULL",1,"20120110","20100012011","120"
"0201MOS","Mosque",-1.24057,36.894865,0,"NULL",1,"2025A111","20801025A11","25A"
"0201MRT","Maternity",-1.223037,36.91183,0,"NULL",3,"20049111 2017B111 2017B121","21000004911 21000017B11 21200017B12","49 17B 17B_2"
"0201MSH","Mushroom",-1.19582,36.83822,0,"NULL",3,"20100111 20121111 2100A111","20100010011 20100012111 20100100A11","100 121 100A"
"0201MSQ","Mosque",-1.252661,36.865157,0,"NULL",1,"22930111","20701293011","29/30"
"0201MTR","TRM",-1.219793558,36.89088821,0,"NULL",2,"20045121 20237111","20000004512 20000237011","45G 237"
"0201NAS","Naivas",-1.218873,36.895474,0,"NULL",1,"2017B111","21000017B11","17B"
"0201NBN","Baba Dogo Junction/Dawa",-1.247575879,36.874457,0,"NULL",1,"20027111","20101007700","0027"
"0201NEH","Neighbours",-1.2270087,36.87105596,0,"NULL",1,"20053111","20400005311","53"
"0201NIO","Sokoni",-1.25513,36.87868999999,0,"NULL",1,"20027111","20101007700","0027"
"0201NTR","Naivas Ciata Mall/Ridgeways Mall",-1.22525,36.83883,0,"NULL",2,"20100111 20120110","20100010011 20100012011","100 120"
"0201NVS","Naivas",-1.247559786,36.87267065,0,"NULL",1,"20027111","20101007700","0027"
"0201NYT","Nyati Drive",-1.220956,36.87309599999,0,"NULL",1,"20053111","20400005311","53"
"0201OER","Pioneer",-1.272505885,36.82773292,0,"NULL",1,"20027111","20101007700","0027"
"0201PME","Marie Stopes",-1.269189119,36.84839397999,0,"NULL",1,"20006111","20702000611","6"
"0201PNG","Pangani/Muthaiga Footbridge",-1.264039278,36.83783411999,0,"NULL",8,"20027111 20044111 20044121 20045111 20045121 20120110 20121111 22930111","20101007700 21100004411 21100004412 20000004511 20000004512 20100012011 20100012111 20701293011","0027 44G 44Z 45K 45G 120 121 29/30"
"0201POS","Police Post",-1.121249,36.81935899999,0,"NULL",1,"20120110","20100012011","120"
"0201PPS","Police Post",-1.219857,36.894257,0,"NULL",1,"2017B111","21000017B11","17B"
"0201RAK","Mpaka Road",-1.265068263,36.80462675999,0,"NULL",1,"20023111","20000002311","23W"
"0201RDS","Ridgeway Springs/Total",-1.229122281,36.84055923999,0,"NULL",4,"20100111 20120110 20121111 2100A111","20100010011 20100012011 20100012111 20100100A11","100 120 121 100A"
"0201RET","St Margret",-1.207715,36.92478799999,0,"NULL",1,"20045131","20000004513","45P"
"0201REV","Drive In",-1.250063333,36.86227333,0,"NULL",1,"20027111","20101007700","0027"
"0201RGC","Regional Centre/ICIPE",-1.219975948,36.89407468,0,"NULL",3,"20049111 2017B111 2017B121","21000004911 21000017B11 21200017B12","49 17B 17B_2"
"0201RIL","Kona Kwa Rail",-1.208181,36.92233699999,0,"NULL",1,"20045131","20000004513","45P"
"0201RKN","Kona",-1.225183,36.87391199999,0,"NULL",1,"20053111","20400005311","53"
"0201RND","Runda Junction",-1.22181,36.8361,0,"NULL",4,"20100111 20120110 20121111 2100A111","20100010011 20100012011 20100012111 20100100A11","100 120 121 100A"
"0201RNK","Kiamako Sunflower Primary School",-1.252865,36.87859166999,0,"NULL",1,"20027111","20101007700","0027"
"0201ROC","Rock City",-1.2382,36.84398,0,"NULL",4,"20100111 20120110 20121111 2100A111","20100010011 20100012011 20100012111 20100100A11","100 120 121 100A"
"0201RRP","Safari Park",-1.225190163,36.88523412,0,"NULL",1,"20049111","21000004911","49"
"0201RSB","Roysambu",-1.218377352,36.8924278,0,"NULL",2,"20145111 20237111","20000145011 20000237011","145 237"
"0201RST","Roasters",-1.233597,36.87255199999,0,"NULL",1,"20053111","20400005311","53"
"0201RUK","Ruaraka Academy",-1.214531,36.87617699999,0,"NULL",1,"20053111","20400005311","53"
"0201RYB","Red Ruby",-1.270290255,36.81299042999,0,"NULL",1,"20023111","20000002311","23W"
"0201RZA","Riziki Academy",-1.28067,36.83846599999,0,"NULL",1,"30007111","30100000711","7"
"0201SDP","Pangani Police Post",-1.27023,36.83563999999,0,"NULL",1,"20100111","20100010011","100"
"0201SHL","Shell",-1.23488903,36.87386155,0,"NULL",1,"20043111","20901043011","43"
"0201SHP","Shell Petrol Station/Catholic Church",-1.256545186,36.87905966999,0,"NULL",2,"20042111 22030111","20807042011 20800203001","42 2030"
"0201SPH","Super Highway",-1.164459586,36.95675789999,0,"NULL",2,"20000721 20039111","20700145D01 20104003910","145D 0039"
"0201SSN","Seasons",-1.218747,36.90285,0,"NULL",1,"2017B111","21000017B11","17B"
"0201STM","Steam Drive",-1.22293,36.872273,0,"NULL",1,"20053111","20400005311","53"
"0201SUN","Sunton",-1.228819,36.91979599999,0,"NULL",2,"2017B111 2017B121","21000017B11 21200017B12","17B 17B_2"
"0201TEH","Homeland/Garden City",-1.230849624,36.87760322999,0,"NULL",4,"20044111 20045121 20049111 2017B111","21100004411 20000004512 21000004911 21000017B11","44G 45G 49 17B"
"0201TIN","Kamutiini",-1.230447292,36.92289233,0,"NULL",1,"2017B111","21000017B11","17B"
"0201TIU","Equity",-1.278343333,36.83056667,0,"NULL",2,"20027111 20120111","20101007700 20100012011","0027 120"
"0201TJA","Timba Junior Academy",-1.241243,36.894187,0,"NULL",1,"2025A111","20801025A11","25A"
"0201TKS","Tuskys",-1.041316,37.071367,0,"NULL",1,"20237111","20000237011","237"
"0201UCP","Dawa Pharmaceutical",-1.247148246,36.87301397,0,"NULL",1,"20025111","20801002511","25"
"0201UGC","Muthaiga Golf Club",-1.257732242,36.84297948999,0,"NULL",1,"20100111","20100010011","100"
"0201UOA","Munyu Road",-1.284302205,36.82779998,0,"NULL",1,"20145111","20000145011","145"
"0201URI","Kariobangi Junction",-1.252575517,36.87903820999,0,"NULL",1,"20027111","20101007700","0027"
"0201VRS","Riverside",-1.243918866,36.88077092,0,"NULL",1,"20025111","20801002511","25"
"0201WAA","Kawaa",-1.244587898,36.87559426,0,"NULL",1,"20025111","20801002511","25"
"0201WJY","Wanderjoy",-1.23113,36.84225,0,"NULL",4,"20100111 20120110 20121111 2100A111","20100010011 20100012011 20100012111 20100100A11","100 120 121 100A"
"0201WOA","Kwa DO",-1.219326854,36.90370648999,0,"NULL",3,"20049111 2017B111 2017B121","21000004911 21000017B11 21200017B12","49 17B 17B_2"
"0201YTU","Equity",-1.258245707,36.87878608999,0,"NULL",1,"20027111","20101007700","0027"
"0201YUE","Survey",-1.248853333,36.86336332999,0,"NULL",1,"20027111","20101007700","0027"
"0202LUT","Luthuli Avenue",-1.284831,36.82698599999,0,"NULL",1,"30007111","30100000711","7"
"0202RSB","Roysambu Terminus",-1.217422485,36.89440727,0,"NULL",1,"20044210","21100004421","44K"
"0203SND","Sunton",-1.229503155,36.92081094,0,"NULL",2,"20049110 20049111","21000004911 21000004911","49 49"
"02107SA","Barraks/75",-1.311714381,36.92533045999,0,"NULL",1,"20039110","20104003910","0039"
"0210ABI","Tiba",-1.240081787,36.89640284,0,"NULL",1,"2025A110","20801025A11","25A"
"0210ACO","Karura Close",-1.256085366,36.84340507,0,"NULL",2,"20100110 20120110","20100010011 20100012011","100 120"
"0210AEC","Faith Home Academy",-1.253224611,36.87857151,0,"NULL",1,"22030110","20800203001","2030"
"0210AFY","Fancy",-1.277269453,36.96974783999,0,"NULL",1,"20039110","20104003910","0039"
"0210AIC","China",-1.293882251,36.94319129,0,"NULL",1,"20039110","20104003910","0039"
"0210AIE","Kwa Bridge",-1.249443412,36.87787414,0,"NULL",1,"22030110","20800203001","2030"
"0210AIK","Kasarini",-1.201480955,36.83447867999,0,"NULL",1,"20100110","20100010011","100"
"0210AIT","Tumaini",-1.280199945,36.96515858,0,"NULL",1,"20039110","20104003910","0039"
"0210AKC","KCA",-1.25305447,36.85928106,0,"NULL",1,"20025110","20801002511","25"
"0210AKE","Keza",-1.285972059,36.95495546,0,"NULL",1,"20039110","20104003910","0039"
"0210ALS","Allsops",-1.245896816,36.86659813,0,"NULL",8,"20043110 20044110 20044120 20045110 20045120 20049110 2017B110 20237110","20901043011 21100004411 21100004412 20000004511 20000004512 21000004911 21000017B11 20000237011","43 44G 44Z 45K 45G 49 17B 237"
"0210AMC","Quickmart",-1.169282198,36.96969150999,0,"NULL",1,"20039110","20104003910","0039"
"0210AMJ","Juja Mall",-1.118052006,37.01047181999,0,"NULL",1,"20237110","20000237011","237"
"0210ANI","Naivas",-1.247502297,36.87248825999,0,"NULL",1,"20042110","20807042011","42"
"0210ANR","Thingira",-1.1147933,36.81205272999,0,"NULL",1,"20120110","20100012011","120"
"0210ANT","Aviation",-1.319936514,36.90660058999,0,"NULL",1,"20039110","20104003910","0039"
"0210APB","Bypass",-1.165457368,36.95721387999,0,"NULL",1,"20145110","20000145011","145"
"0210ARA","Barracks/75 Rounda",-1.313516825,36.92287892,0,"NULL",1,"20039110","20104003910","0039"
"0210ARG","Garage",-1.249185205,36.87806456999,0,"NULL",2,"20025110 2025A110","20801002511 20801025A11","25 25A"
"0210ARH","Car Wash",-1.21111545,36.90757959999,0,"NULL",1,"20145110","20000145011","145"
"0210ARI","Raia",-1.108012676,36.80638789999,0,"NULL",1,"20120110","20100012011","120"
"0210ARM","Taj Mall Roundabout",-1.32471621,36.89894557,0,"NULL",1,"20039110","20104003910","0039"
"0210AS3","36Stage",-1.261734098,36.88483715,0,"NULL",1,"20042110","20807042011","42"
"0210ASR","Safari Park",-1.22595343,36.88503832,0,"NULL",4,"20044110 20044120 20045110 20145110","21100004411 21100004412 20000004511 20000145011","44G 44Z 45K 145"
"0210ASV","Naivas",-1.247506142,36.87250435,0,"NULL",1,"22030110","20800203001","2030"
"0210AUI","Utalii",-1.256094575,36.85605704999,0,"NULL",1,"20145110","20000145011","145"
"0210AWR","Kware",-1.189995736,36.93019061999,0,"NULL",1,"20145110","20000145011","145"
"0210AYA","Onyata",-1.267103881,36.98038548,0,"NULL",1,"20039110","20104003910","0039"
"0210BBD","Baba Dogo Terminal",-1.244305,36.887506,0,"NULL",1,"2025A110","20801025A11","25A"
"0210CAH","Pangani Girls' School",-1.270063519,36.83802724,0,"NULL",1,"20006110","20702000611","6"
"0210CAK","KCA",-1.253113478,36.85937226,0,"NULL",1,"20043110","20901043011","43"
"0210CID","KFS/CID",-1.25032,36.84657,0,"NULL",4,"20100110 20120111 20121110 2100A110","20100010011 20100012011 20100012111 20100100A11","100 120 121 100A"
"0210CIJ","Northern Junction",-1.247555137,36.87098621999,0,"NULL",1,"22030110","20800203001","2030"
"0210CKA","KCA",-1.253079772,36.85931861,0,"NULL",1,"20145110","20000145011","145"
"0210CLM","Clay",-1.171357,36.94886499999,0,"NULL",2,"20145110 20237110","20000145011 20000237011","145 237"
"0210CLY","Clay Works",-1.172108,36.947546,0,"NULL",2,"20145110 20237110","20000145011 20000237011","145 237"
"0210CRH","Car Wash",-1.211124659,36.90780222,0,"NULL",1,"20237110","20000237011","237"
"0210CRI","AIPCK Githunguri",-1.058234095,36.78208708999,0,"NULL",1,"20120110","20100012011","120"
"0210DBR","Ndumberi",-1.15149,36.80547899999,0,"NULL",1,"20120111","20100012011","120"
"0210DGU","Ndarugu",-1.081380844,37.04282462999,0,"NULL",1,"20237110","20000237011","237"
"0210DIE","Weigh Bridge",-1.12953338,36.98971956999,0,"NULL",1,"20237110","20000237011","237"
"0210DLO","Homeland Inn",-1.230951548,36.87830865,0,"NULL",1,"20145110","20000145011","145"
"0210DOE","Kenyatta Road",-1.125418872,37.00300186999,0,"NULL",1,"20237110","20000237011","237"
"0210DRV","Drive In",-1.249040365,36.86320782,0,"NULL",9,"20043110 20044110 20044120 20045110 20045120 20049110 2017B110 20237110 2025A110","20901043011 21100004411 21100004412 20000004511 20000004512 21000004911 21000017B11 20000237011 20801025A11","43 44G 44Z 45K 45G 49 17B 237 25A"
"0210EC/","Utawala Junction/ Benedicta",-1.278744668,36.96799904,0,"NULL",1,"20039110","20104003910","0039"
"0210EIW","Kwa Chief",-1.282864541,36.95997386999,0,"NULL",1,"20039110","20104003910","0039"
"0210EKE","Kemsa Depot",-1.316538513,36.92023695,0,"NULL",1,"20039110","20104003910","0039"
"0210EKT","Kanyama",-1.25249505,36.88166142,0,"NULL",1,"20077110","20101007700","0027"
"0210ENE","Odeon",-1.282971829,36.82432382999,0,"0004ODN",2,"20025110 20025111","20801002511 20801002511","25 25"
"0210EOS","Seasons",-1.218774319,36.90265775,0,"NULL",1,"2017B120","21200017B12","17B_2"
"0210EOV","Jehova Witness Ting'ang'a",-1.12778449,36.81349038999,0,"NULL",1,"20120110","20100012011","120"
"0210ERI","Reli",-1.206656813,36.92042469999,0,"NULL",1,"20045130","20000004513","45P"
"0210ERV","Evergreen",-1.211371422,36.83338165,0,"NULL",2,"20121110 2100A110","20100012111 20100100A11","121 100A"
"0210EXL","Lex",-1.247511506,36.87099694999,0,"NULL",2,"20025110 2025A110","20801002511 20801025A11","25 25A"
"0210FAR","Safari Park",-1.225801706,36.88538432,0,"NULL",2,"20045120 20237110","20000004512 20000237011","45G 237"
"0210FBO","Balkan Sec. School/Fourways",-1.212370634,36.83383226,0,"NULL",1,"20120110","20100012011","120"
"0210FIG","Fig Tree",-1.275653243,36.82331263999,0,"NULL",6,"20006110 20025110 20237110 30046110 3011C110 3046B110","20702000611 20801002511 20000237011 30000004611 30100011C11 30000046B11","6 25 237 46H 11C 46B"
"0210FLY","Fly Over",-1.150335073,36.96210623,0,"NULL",2,"20145110 20237110","20000145011 20000237011","145 237"
"0210FNO","Ngorofani",-1.225275993,36.91494225999,0,"NULL",1,"2017B120","21200017B12","17B_2"
"0210GAO","Mlango Kubwa",-1.26747787,36.84358478,0,"NULL",1,"20006110","20702000611","6"
"0210GEN","Engen",-1.180842519,36.98763012999,0,"NULL",1,"20039110","20104003910","0039"
"0210GIT","Githurai",-1.204336,36.916825,0,"NULL",2,"20044210 20237110","21100004421 20000237011","44K 237"
"0210GNN","Pangani",-1.266170508,36.83512508999,0,"NULL",1,"20043110","20901043011","43"
"0210GPN","Shell/Pangani Footbridge",-1.264028549,36.83792531,0,"NULL",2,"20100110 2100A110","20100010011 20100100A11","100 100A"
"0210GRG","Garage Stage",-1.279238,36.84978499999,0,"NULL",1,"30041110","30007004111","41"
"0210HAS","Car Wash",-1.211269498,36.90749644999,0,"NULL",3,"20044110 20044120 20045110","21100004411 21100004412 20000004511","44G 44Z 45K"
"0210HAU","Kahawa Sukari",-1.188561916,36.93168998,0,"NULL",1,"20044110","21100004411","44G"
"0210HAW","Car Wash",-1.211352826,36.90758228,0,"NULL",2,"20044210 20045120","21100004421 20000004512","44K 45G"
"0210HER","Ha Andrew",-1.131444453,36.80510043999,0,"NULL",1,"20120110","20100012011","120"
"0210HFI","Kwa Ng'ethe/Fivestar",-1.189877719,36.83962315,0,"NULL",2,"20100110 20120110","20100010011 20100012011","100 120"
"0210HHE","PCEA Bishop Gathu",-1.092550993,36.78580998999,0,"NULL",1,"20120110","20100012011","120"
"0210HIP","Highpoint",-1.095312238,37.02895224,0,"NULL",1,"20237110","20000237011","237"
"0210HLE","Shell",-1.281759471,36.96203381,0,"NULL",1,"20039110","20104003910","0039"
"0210HUN","Hunters Stage",-1.227159,36.91740399999,0,"NULL",1,"20049110","21000004911","49"
"0210HUT","Githurai",-1.203691095,36.91734284,0,"NULL",1,"20145110","20000145011","145"
"0210HWA","Kahawa",-1.19645834,36.92401885999,0,"NULL",1,"20145110","20000145011","145"
"0210HWD","Kahawa Wendani",-1.195381612,36.92504615,0,"NULL",1,"20145110","20000145011","145"
"0210HWK","Wendani Bus Stop",-1.195385456,36.92515611999,0,"NULL",1,"20237110","20000237011","237"
"0210IEL","Homeland Inn",-1.231017441,36.87831134,0,"NULL",1,"20237110","20000237011","237"
"0210IES","Desai",-1.27242422,36.82760524999,0,"NULL",2,"20044120 20045110","21100004412 20000004511","44Z 45K"
"0210IHW","Kwa Ahindi",-1.17300126,36.82666807999,0,"NULL",1,"20100110","20100010011","100"
"0210IIA","Utalii",-1.25646624,36.85562252999,0,"NULL",1,"20025110","20801002511","25"
"0210IJI","Jikoni's",-1.230232716,36.84121369999,0,"NULL",3,"20100110 20120110 2100A110","20100010011 20100012011 20100100A11","100 120 100A"
"0210IKS","Aga Khan hospital",-1.269070745,36.81020093,0,"NULL",1,"20023110","20000002311","23W"
"0210ILA","Utalii",-1.256112224,36.85542940999,0,"NULL",1,"20077110","20101007700","0027"
"0210IMT","Mitikenda",-1.184324026,36.99306427999,0,"NULL",1,"20039110","20104003910","0039"
"0210INA","Pangani Police Post",-1.270315647,36.83555960999,0,"NULL",1,"20006110","20702000611","6"
"0210IRI","Maji Mazuri",-1.231949329,36.92613244,0,"NULL",1,"2017B110","21000017B11","17B"
"0210ISD","Desai",-1.271785498,36.82840884,0,"NULL",1,"20145110","20000145011","145"
"0210ITI","Utalii",-1.256405711,36.85563862,0,"NULL",1,"2025A110","20801025A11","25A"
"0210IVN","Drive In",-1.248483986,36.8636021,0,"NULL",1,"20025110","20801002511","25"
"0210IYU","Super Highway",-1.165175914,36.95830821999,0,"NULL",1,"20039110","20104003910","0039"
"0210JKT","JKUAT",-1.106981,37.01587299999,0,"NULL",1,"20237110","20000237011","237"
"0210JTS","St. Joseph",-1.241111755,36.98976516999,0,"NULL",1,"20039110","20104003910","0039"
"0210KAD","Kwa Ahindi",-1.173949242,36.82804941999,0,"NULL",2,"20120110 20120111","20100012011 20100012011","120 120"
"0210KAF","Family Bank",-1.280661285,36.96424662999,0,"NULL",1,"20039110","20104003910","0039"
"0210KAH","Kahawa Wendani",-1.196565628,36.92410469,0,"NULL",1,"20045110","20000004511","45K"
"0210KBM","Kariobangi Market Stage",-1.255533,36.878748,0,"NULL",1,"20042110","20807042011","42"
"0210KBO","Kimbo",-1.13317,36.97444099999,0,"NULL",1,"20237110","20000237011","237"
"0210KCA","KCA/Survey",-1.253374815,36.85901821,0,"NULL",9,"20044110 20044120 20045110 20045120 20049110 2017B110 20237110 2025A110 22930110","21100004411 21100004412 20000004511 20000004512 21000004911 21000017B11 20000237011 20801025A11 20701293011","44G 44Z 45K 45G 49 17B 237 25A 29/30"
"0210KDO","Kwa DO/Kiambu-Limuru Junction",-1.17498,36.83447999999,0,"NULL",4,"20100110 20120111 20121110 2100A110","20100010011 20100012011 20100012111 20100100A11","100 120 121 100A"
"0210KEB","Kobe",-1.226735115,36.99036598,0,"NULL",1,"20039110","20104003910","0039"
"0210KJA","Guru Nanak",-1.269973844,36.83283715999,0,"NULL",1,"2100A110","20100100A11","100A"
"0210KLI","Old Kiambu",-1.172275543,36.8265152,0,"NULL",2,"20100110 20120110","20100010011 20100012011","100 120"
"0210KPO","Kiambu Mall/Posta",-1.164979935,36.82385444999,0,"NULL",3,"20120110 20120111 20121110","20100012011 20100012011 20100012111","120 120 121"
"0210KRB","Karambe",-1.266978979,36.84567152999,0,"NULL",1,"20006110","20702000611","6"
"0210KU.","KU",-1.182017326,36.93785906,0,"NULL",5,"20044110 20044120 20044210 20045110 20237110","21100004411 21100004412 21100004421 20000004511 20000237011","44G 44Z 44K 45K 237"
"0210KWD","Kwa Dogi",-1.15693,36.93268599999,0,"NULL",1,"20000720","20700145D01","145D"
"0210KYR","Kwa Roy",-1.17460674,36.97780788,0,"NULL",1,"20039110","20104003910","0039"
"0210KYS","Tuskys",-1.317770809,36.918464,0,"NULL",1,"20039110","20104003910","0039"
"0210LGC","Grafins College",-1.266406417,36.80548024,0,"NULL",1,"20023110","20000002311","23W"
"0210LH'","Overcomer's Chapel",-1.158426046,36.81864023,0,"NULL",2,"20120110 20121110","20100012011 20100012111","120 121"
"0210LOA","Allsops",-1.245651573,36.86668128,0,"NULL",1,"20145110","20000145011","145"
"0210LSL","Allsops",-1.245678395,36.8671748,0,"NULL",1,"2025A110","20801025A11","25A"
"0210LUI","Muslim Road",-1.275686949,36.83133512999,0,"NULL",1,"2100A110","20100100A11","100A"
"0210MBL","Membley",-1.156222,36.93035799999,0,"NULL",1,"20000720","20700145D01","145D"
"0210MET","Metro",-1.217658,36.89856199999,0,"NULL",1,"20049110","21000004911","49"
"0210MF","FM",-1.269414425,36.84067726,0,"NULL",1,"20006110","20702000611","6"
"0210MGC","Muthaiga Golf Club Stage",-1.258900166,36.84252261999,0,"NULL",3,"20120111 20121110 2100A110","20100012011 20100012111 20100100A11","120 121 100A"
"0210MIN","Amani",-1.281119585,36.96332395,0,"NULL",1,"20039110","20104003910","0039"
"0210MNG","Mang'u",-1.075546,37.046508,0,"NULL",1,"20237110","20000237011","237"
"0210MQT","Quickmart",-1.20231244,36.83407098,0,"NULL",3,"20100110 20120110 2100A110","20100010011 20100012011 20100100A11","100 120 100A"
"0210MSL","muthaiga Golf Club Stage",-1.258874863,36.8425414,0,"NULL",1,"20100110","20100010011","100"
"0210MTG","Muthaiga",-1.260445118,36.84361695999,0,"NULL",12,"20025110 20043110 20044110 20044120 20045110 20045120 20049110 20145110 2017B110 20237110 2025A110 22930110","20801002511 20901043011 21100004411 21100004412 20000004511 20000004512 21000004911 20000145011 21000017B11 20000237011 20801025A11 20701293011","25 43 44G 44Z 45K 45G 49 145 17B 237 25A 29/30"
"0210NAK","Kwa Kanisa",-1.0569942,37.05579578999,0,"NULL",1,"20237110","20000237011","237"
"0210NAM","Transami",-1.327173114,36.89490615999,0,"NULL",1,"20039110","20104003910","0039"
"0210NAS","Naivas",-1.218634,36.895833,0,"NULL",2,"20049110 2017B110","21000004911 21000017B11","49 17B"
"0210NCY","Centy Club",-1.234148741,36.99011921999,0,"NULL",1,"20039110","20104003910","0039"
"0210NGE","Evergreen",-1.209211081,36.83307855999,0,"NULL",1,"20100110","20100010011","100"
"0210NGR","Ngara Stage",-1.274687648,36.82440697999,0,"0003NGR",10,"20025110 20044110 20044120 20045110 20049110 20145110 20237110 2025A110 3011C110 3046B110","20801002511 21100004411 21100004412 20000004511 21000004911 20000145011 20000237011 20801025A11 30100011C11 30000046B11","25 44G 44Z 45K 49 145 237 25A 11C 46B"
"0210NID","Drive In",-1.24895069,36.86322658999,0,"NULL",1,"20145110","20000145011","145"
"0210NIG","Kirigu-ini",-1.148095608,36.80741787,0,"NULL",1,"20120110","20100012011","120"
"0210NIM","Kiambu Terminus",-1.168831587,36.82654469999,0,"NULL",1,"20121110","20100012111","121"
"0210NIR","Drive In",-1.248864895,36.86276792999,0,"NULL",1,"20077110","20101007700","0027"
"0210NRS","Kariobangi Mwisho",-1.253065234,36.88485861,0,"NULL",1,"20077110","20101007700","0027"
"0210NTR","Naivas Ciata Mall/Ridgeways Mall",-1.22544,36.83899999999,0,"NULL",4,"20100110 20120111 20121110 2100A110","20100010011 20100012011 20100012111 20100100A11","100 120 121 100A"
"0210NUR","Guru Nanak",-1.269232035,36.83247507,0,"NULL",1,"20025110","20801002511","25"
"0210NWK","Kahawa Wendani",-1.196646094,36.92390084,0,"NULL",2,"20044110 20044210","21100004411 21100004421","44G 44K"
"0210OIK","Mihango Kayole Junction",-1.287837356,36.95198624999,0,"NULL",1,"20039110","20104003910","0039"
"0210OLT","Toll",-1.130851507,36.98221207,0,"NULL",1,"20237110","20000237011","237"
"0210ONR","Corner",-1.185450554,36.99479163,0,"NULL",1,"20039110","20104003910","0039"
"0210OOI","Gititu Coffee Factory",-1.084299088,36.78218365,0,"NULL",1,"20120110","20100012011","120"
"0210OON","Njomoko",-1.044895112,37.06069887,0,"NULL",1,"20237110","20000237011","237"
"0210OUN","KSC International/Junction",-1.240866512,36.88772588999,0,"NULL",1,"2025A110","20801025A11","25A"
"0210OUS","Githunguri Township",-1.056968093,36.78067088,0,"NULL",1,"20120110","20100012011","120"
"0210OUU","Kihunguro",-1.16004467,36.95893585999,0,"NULL",1,"20145110","20000145011","145"
"0210-P0","Triple-0",-1.272721946,36.97467506,0,"NULL",1,"20039110","20104003910","0039"
"0210PA.","AP",-1.285349786,36.95592105,0,"NULL",1,"20039110","20104003910","0039"
"0210PAS","Safari Park",-1.225807071,36.88544065,0,"NULL",2,"20049110 2017B110","21000004911 21000017B11","49 17B"
"0210PMH","Pumwani Hospital",-1.280534863,36.84457719,0,"NULL",2,"30028110 30041110","30800002811 30007004111","28 41"
"0210PMS","Pumwani Stage",-1.284349,36.84315999999,0,"NULL",2,"30028111 30041111","30800002811 30007004111","28 41"
